eventDate,decimalLatitude,decimalLongitude,individualCount,stateProvince,habitat_type,conservation_status,conservation_source
2024-03-13,-28.821168,153.315723,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-13,-32.34889,149.930645,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-03-13,-27.489878,153.245346,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.51111,153.201675,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.511411,153.250119,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.488914,153.244476,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.512789,153.203003,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.498284,153.224323,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-13,-27.568907,153.295029,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-14,-33.104267,151.2308,2,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-03-14,-28.817415,153.301815,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-14,-28.959657,153.394653,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-14,-27.496922,153.245654,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-14,-27.511381,153.250425,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-15,-27.544253,153.2761,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-15,-27.511227,153.250234,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-15,-27.514678,153.242007,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-16,-27.514562,153.242003,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-17,-27.514511,153.241965,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-17,-27.511476,153.250239,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-18,-28.260758,153.470275,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-18,-28.378771,153.555597,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-18,-27.513962,153.198624,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-18,-27.51135,153.250216,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-18,-27.568682,153.295105,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-18,-27.512945,153.202957,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-18,-27.48984,153.24529,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-19,-32.641123,152.049091,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-19,-38.03489,140.72539,1,South Australia,Naracoorte Coastal Plain,Rare,SA NPW Act 1972
2024-03-19,-27.5146,153.24196800000001,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-19,-27.4898,153.24529,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-19,-27.51451,153.1985,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-19,-27.511429,153.250049,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-20,-28.660744,153.593002,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-20,-29.166116,152.822273,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-20,-32.639149,152.146491,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-20,-27.499107,153.246903,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-20,-27.498097,153.246088,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-20,-27.535893,153.276132,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-21,-28.847839,153.301599,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-21,-37.83229,140.75282,1,South Australia,Southern Volcanic Plain,Rare,SA NPW Act 1972
2024-03-21,-28.376561,153.555758,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-21,-32.641835,152.134318,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-21,-28.376255,153.555602,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-21,-27.49079,153.2448,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-21,-27.497351,153.246187,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-21,-27.568853,153.295197,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-22,-31.92339,152.372687,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.923978,152.372743,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-28.820859,153.318052,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-22,-31.922357,152.378109,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922574,152.38327,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922023,152.371758,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.919786,152.380564,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922894,152.371016,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.918198,152.37958,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.924039,152.375751,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.926592,152.378231,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-28.388399,153.557474,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-22,-31.923216,152.371263,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.925237,152.376952,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.923627,152.375784,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.928415,152.384314,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.921361,152.382918,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922625,152.370448,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.925294,152.374719,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.92445,152.3725,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.923028,152.383595,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.9209,152.383413,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.923906,152.381053,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.927627,152.383574,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.925464,152.375605,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.928009,152.382062,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.925018,152.380478,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.917372,152.380604,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.916988,152.378296,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922321,152.370972,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.922901,152.384138,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.920793,152.379908,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.918386,152.382863,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-31.923505,152.371275,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-22,-27.525161,153.284144,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-22,-27.511324,153.250036,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-22,-27.525153,153.284176,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-22,-27.54131,153.035141,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-22,-27.490759,153.248121,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-23,-31.914418,152.385151,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-28.824474,153.318388,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-23,-31.915383,152.385333,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-28.830484,153.218129,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-23,-28.824474,153.318388,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-23,-31.91471,152.383827,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-28.826227,153.301111,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-23,-31.914809,152.381712,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-31.915163,152.378778,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-31.915218,152.37909200000001,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-31.913609,152.383758,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-31.911576,152.379607,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-03-23,-27.511318,153.250289,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-23,-27.490659,153.244953,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-28.388384,153.55745,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-24,-28.388673,153.557528,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-24,-27.511375,153.250309,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.490833,153.244873,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.61314,153.19807,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.6134,153.20114,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.491489,153.245621,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.61326,153.20119,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.510733,153.200364,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.61335,153.19826,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.62269,153.19827,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-24,-27.489687,153.245565,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-25,-28.647516,153.316325,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-25,-28.660281,153.610852,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-27,-28.388097,153.560947,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-27,-27.5687,153.29518,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-27,-27.511402,153.250232,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-28,-28.924159,153.159072,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-28,-27.514524,153.251906,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-28,-27.514501,153.241856,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-28,-27.511358,153.250292,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-29,-28.637292,153.629714,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-29,-28.435414,153.014068,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-29,-27.514499,153.25195,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-29,-27.511267,153.250173,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-29,-27.514483,153.251969,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-29,-27.514619,153.241885,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-30,-28.960441,153.394402,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-30,-28.923132,153.433093,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-30,-27.514534,153.241998,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-30,-27.514441,153.251974,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-30,-27.511311,153.250222,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-31,-28.821508,153.302055,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.821508,153.302055,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.864553,153.293357,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-28.949201,153.314983,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-03-31,-27.511305,153.25032,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-31,-27.538877,153.274584,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-31,-27.514589,153.251886,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-31,-27.511531,153.249686,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-03-31,-27.514497,153.251938,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.613125,153.198471,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.511412,153.250268,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.613386,153.201431,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.500996,153.23172,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.512886,153.202988,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.509836,153.250854,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.514474,153.251902,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-01,-27.568651,153.295013,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-02,-28.388371,153.557872,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-02,-28.384026,153.562606,2,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-02,-27.511366,153.249981,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-02,-27.514769,153.241823,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-03,-27.514684,153.2418,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-04,-27.511264,153.250176,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-04,-27.51485,153.241878,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-04,-27.568867,153.29457,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-04,-27.511592,153.250435,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-05,-27.511401,153.250237,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-05,-27.514779,153.24185,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-05,-27.511545,153.250045,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-06,-27.514498,153.241957,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-06,-27.511308,153.25012,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-07,-27.491345,153.243786,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-07,-27.514657,153.241986,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-07,-27.511347,153.25001,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.61248,153.19764,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.49132,153.24359,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.61248,153.19764,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.511415,153.250097,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.61345,153.20107,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.514625,153.241944,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.49093,153.24543,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.61345,153.20107,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.48992,153.24612,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.491335,153.243802,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.61248,153.19764,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-08,-27.56894,153.29468,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-09,-27.491339,153.243765,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-09,-27.514635,153.24189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-09,-27.511287,153.250179,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-10,-27.576212,153.272098,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-10,-27.511278,153.250054,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-10,-27.514523,153.241936,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-10,-21.88226,148.934,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-11,-27.576222,153.272404,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-11,-27.514605,153.241859,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-12,-27.515208,153.241211,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-12,-21.41089,148.91116,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-12,-27.576631,153.272249,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-12,-27.51458,153.241825,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-13,-27.511254,153.25027,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-13,-27.576022,153.273171,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-14,-27.511416,153.250341,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-14,-28.243368,153.375997,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-15,-38.757561,146.197022,1,Victoria,South East Coastal Plain,Vulnerable,VIC FFG Act 1988
2024-04-15,-27.501408,153.232391,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-15,-27.511283,153.250234,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-15,-27.509768,153.250885,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-15,-27.612656,153.198502,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-15,-27.568876,153.295258,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-15,-27.615406,153.198151,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-16,-27.576402,153.272957,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-16,-27.511243,153.250293,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-17,-29.192153,153.13429,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-17,-27.576421,153.272903,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-17,-27.511312,153.250403,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-17,-27.511368,153.250277,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-18,-27.50686,153.20284,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-19,-27.511049,153.247936,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-20,-27.575528,153.273515,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-21,-31.972316,152.400641,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.96539,152.395754,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.964951,152.394137,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.970699,152.388296,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.97083,152.392425,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.970039,152.388876,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-31.967397,152.395218,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-21,-27.431594,153.52653,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-21,-27.491344,153.243799,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-21,-27.511407,153.247174,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-21,-27.431594,153.52653,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-31.98298,152.400945,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-22,-31.980268,152.398245,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-22,-31.986216,152.400846,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-22,-31.976993,152.39234,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-22,-31.976559,152.396796,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-22,-27.50201,153.232559,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.50808,153.20171,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.613537,153.198563,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.511356,153.250373,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.614571,153.197632,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.576041,153.273021,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.491342,153.243759,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-22,-27.538729,153.273683,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-23,-33.696257,150.575954,1,New South Wales,Sydney Basin,Endangered,NSW BC Act 2016
2024-04-23,-31.943207,152.436513,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-31.94396,152.435899,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-31.945665,152.428775,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-31.943183,152.434399,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-31.949479,152.511441,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-31.950389,152.513962,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-28.8646,153.293311,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2024-04-23,-31.945123,152.426736,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-23,-27.56858,153.2965,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-23,-27.56839,153.29539,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-23,-27.576117,153.273085,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-24,-32.039574,152.26152,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2024-04-24,-21.39747,148.93503,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-24,-27.491331,153.244868,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-24,-21.80599,148.69818,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-24,-21.88086,148.76048,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-24,-21.86264,148.74966,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-24,-27.575889,153.273128,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-24,-27.491297,153.244816,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-24,-21.86236,148.74904,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2024-04-25,-27.56863,153.29513,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-25,-27.490103,153.246033,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-25,-27.49012,153.245209,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2024-04-25,-27.575775,153.27315,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
